Crop,State,District,Yield,Area,CSensitivity,Total_Harvest_Area,Cost,Calorie,MSP,Harvest Price,Profit_MSP,Profit_HP,Procurement,Profit
mze,9,Raisen,1.283518466,2.5282,-14.20678898,6.9336,745,334,1700,1430.122008,955,685.1220075,0,685.1220075
prl,9,Raisen,1.862068966,0.0029,-11.18000019,6.9336,695,348,1950,1197.750752,1255,502.7507522,1,1255
rice,9,Raisen,0.830119045,4.0559,-21.3048571,6.9336,705,356,1750,2848.509761,1045,2143.509761,1,1045
srgk,9,Raisen,2.270774627,0.3466,-13.91879629,6.9336,1041,334,2450,2002.345279,1409,961.3452786,1,1409
fng,9,Rajgarh,NA,0,NA,45.6658,973,320,2897,3370.331085,1924,2397.331085,0,2397.331085
mze,9,Rajgarh,0.973380788,30.3305,-6.598571474,45.6658,745,334,1700,1403.574323,955,658.5743229,0,658.5743229
prl,9,Rajgarh,NA,0,NA,45.6658,695,348,1950,1197.750752,1255,502.7507522,1,1255
rice,9,Rajgarh,0.588225188,0.4267,-14.75333333,45.6658,705,356,1750,2174.304654,1045,1469.304654,1,1045
srgk,9,Rajgarh,1.206309322,14.9086,-3.706103888,45.6658,1041,334,2450,1600.958696,1409,559.9586956,1,1409
fng,9,Ratlam,NA,0,-3.828870985,32.2616,973,320,2897,2238.641631,1924,1265.641631,0,1265.641631
mze,9,Ratlam,1.944942243,30.0295,-9.773492102,32.2616,745,334,1700,1310.544971,955,565.5449706,0,565.5449706
prl,9,Ratlam,1.514814815,0.1155,-3.828870985,32.2616,695,348,1950,1278.152827,1255,583.1528271,1,1255
rice,9,Ratlam,0.685842115,1.1468,-19.13923073,32.2616,705,356,1750,2960.390678,1045,2255.390678,1,1045
srgk,9,Ratlam,1.985177443,0.9698,-4.656129041,32.2616,1041,334,2450,1400.722607,1409,359.722607,1,1409
fng,9,Rewa,0.454545455,0.11,-5.71963412,74.5962,973,320,2897,2238.641631,1924,1265.641631,0,1265.641631
mze,9,Rewa,0.65036517,0.7564,-9.364197546,74.5962,745,334,1700,1185.773585,955,440.7735849,0,440.7735849
prl,9,Rewa,0.446295367,0.4058,-5.71963412,74.5962,695,348,1950,1378.467137,1255,683.4671368,1,1255
rice,9,Rewa,0.669996875,67.3989,-13.75533339,74.5962,705,356,1750,2474.471656,1045,1769.471656,1,1045
srgk,9,Rewa,0.746550522,5.9251,-5.888024745,74.5962,1041,334,2450,1548.595127,1409,507.5951266,1,1409
fng,9,Sagar,NA,0,-4.74224,7.5001,973,320,2897,2238.641631,1924,1265.641631,0,1265.641631
mze,9,Sagar,1.14954863,2.4014,-7.140873005,7.5001,745,334,1700,1249.717671,955,504.7176705,0,504.7176705
prl,9,Sagar,0.947368421,0.0119,-4.74224,7.5001,695,348,1950,1197.750752,1255,502.7507522,1,1255
rice,9,Sagar,0.564258296,3.6769,-15.72873009,7.5001,705,356,1750,2451.48664,1045,1746.48664,1,1045
srgk,9,Sagar,1.258235708,1.4099,-4.986428564,7.5001,1041,334,2450,2056.378926,1409,1015.378926,1,1409
fng,9,Satna,0.5,0.02,-4.03989362,51.1637,973,320,2897,2238.641631,1924,1265.641631,0,1265.641631
mze,9,Satna,0.683103976,0.4663,-7.921063793,51.1637,745,334,1700,1220.017534,955,475.0175341,0,475.0175341
prl,9,Satna,0.473684211,0.0057,-4.03989362,51.1637,695,348,1950,1197.750752,1255,502.7507522,1,1255
rice,9,Satna,0.768717128,49.3471,-12.60610168,51.1637,705,356,1750,2124.112109,1045,1419.112109,1,1045
srgk,9,Satna,0.760995809,1.3246,-4.418191468,51.1637,1041,334,2450,1469.40579,1409,428.4057904,1,1409
fng,9,Sehore,NA,0,NA,16.2532,973,320,2897,2238.641631,1924,1265.641631,0,1265.641631
mze,9,Sehore,1.168388391,12.9848,-10.63273508,16.2532,745,334,1700,1383.076264,955,638.0762637,0,638.0762637
prl,9,Sehore,NA,0,NA,16.2532,695,348,1950,1197.750752,1255,502.7507522,1,1255
rice,9,Sehore,0.806920593,1.1361,-19.84204533,16.2532,705,356,1750,2289.650177,1045,1584.650177,1,1045
srgk,9,Sehore,1.800449836,2.1323,-8.404444456,16.2532,1041,334,2450,1683.640868,1409,642.6408683,1,1409
fng,9,Seoni,0.374268876,1.98,-4.170000076,65.6604,973,320,2897,2238.641631,1924,1265.641631,0,1265.641631
mze,9,Seoni,1.134332903,7.3804,-4.649811333,65.6604,745,334,1700,1248.305936,955,503.3059358,0,503.3059358
prl,9,Seoni,NA,0,-4.170000076,65.6604,695,348,1950,1197.750752,1255,502.7507522,1,1255
rice,9,Seoni,1.026722415,54.4174,-8.829999994,65.6604,705,356,1750,2334.054262,1045,1629.054262,1,1045
srgk,9,Seoni,0.925333753,1.8826,-4.604245276,65.6604,1041,334,2450,2005.681829,1409,964.6818293,1,1409
fng,9,Shahdol,NA,0,-4.094000015,170.3595,973,320,2897,2238.641631,1924,1265.641631,0,1265.641631
mze,9,Shahdol,0.710268373,20.3373,-3.702865157,170.3595,745,334,1700,1334.116537,955,589.1165369,0,589.1165369
prl,9,Shahdol,NA,0,-4.094000015,170.3595,695,348,1950,1156.031605,1255,461.0316053,1,1255
rice,9,Shahdol,0.806529934,148.9052,-5.811910104,170.3595,705,356,1750,2523.404212,1045,1818.404212,1,1045
srgk,9,Shahdol,0.926094276,1.117,-4.551629223,170.3595,1041,334,2450,1489.317769,1409,448.3177695,1,1409
fng,9,Shajapur,NA,0,NA,33.6475,973,320,2897,2238.641631,1924,1265.641631,0,1265.641631
mze,9,Shajapur,0.877248053,24.4685,-6.885500002,33.6475,745,334,1700,1657.234869,955,912.2348693,0,912.2348693
prl,9,Shajapur,1,8.00E-04,NA,33.6475,695,348,1950,1257.440546,1255,562.4405462,1,1255
rice,9,Shajapur,0.607040704,0.1103,NA,33.6475,705,356,1750,2460.512478,1045,1755.512478,1,1045
srgk,9,Shajapur,1.43078996,9.0679,-4.095124981,33.6475,1041,334,2450,1948.12091,1409,907.1209096,1,1409
fng,9,Shivpuri,NA,0,-7.358161768,23.9181,973,320,2897,2105.230273,1924,1132.230273,0,1132.230273
mze,9,Shivpuri,1.346699144,16.5992,-9.272000034,23.9181,745,334,1700,1423.086946,955,678.086946,0,678.086946
prl,9,Shivpuri,1.336385067,4.195,-7.358161768,23.9181,695,348,1950,1404.361047,1255,709.3610467,1,1255
rice,9,Shivpuri,0.950534775,0.6075,-13.5635878,23.9181,705,356,1750,2540.244515,1045,1835.244515,1,1045
srgk,9,Shivpuri,0.899622679,2.5164,-7.870074078,23.9181,1041,334,2450,1636.328547,1409,595.3285474,1,1409
fng,9,Sidhi,0.405537308,4.9,NA,95.7712,973,320,2897,2238.641631,1924,1265.641631,0,1265.641631
mze,9,Sidhi,0.980100207,21.6307,-5.645530321,95.7712,745,334,1700,1171.257764,955,426.2577635,0,426.2577635
prl,9,Sidhi,NA,0,NA,95.7712,695,348,1950,1125.99382,1255,430.9938195,1,1255
rice,9,Sidhi,0.675845818,62.6815,-8.440530996,95.7712,705,356,1750,2214.166606,1045,1509.166606,1,1045
srgk,9,Sidhi,0.930285973,6.559,-4.455530317,95.7712,1041,334,2450,1340.411833,1409,299.4118328,1,1409
fng,9,Surguja,0.220648396,0.203,-5.742137381,207.672,973,320,2897,1276.560366,1924,303.560366,0,303.560366
mze,9,Surguja,1.317104196,22.289,-6.486654683,207.672,745,334,1700,1273.380266,955,528.3802665,0,528.3802665
prl,9,Surguja,NA,0,-5.742137381,207.672,695,348,1950,1197.750752,1255,502.7507522,1,1255
rice,9,Surguja,1.029527939,184.951,-9.865696714,207.672,705,356,1750,2058.557274,1045,1353.557274,1,1045
srgk,9,Surguja,0.794759825,0.229,-6.602427544,207.672,1041,334,2450,2121.090658,1409,1080.090658,1,1409
fng,9,Tikamgarh,0.266666667,0.44,-4.657999945,16.7508,973,320,2897,2238.641631,1924,1265.641631,0,1265.641631
mze,9,Tikamgarh,0.664846694,1.7592,-6.930294121,16.7508,745,334,1700,1693.230402,955,948.230402,0,948.230402
prl,9,Tikamgarh,NA,0,-4.657999945,16.7508,695,348,1950,1197.750752,1255,502.7507522,1,1255
rice,9,Tikamgarh,0.411142837,7.5225,-11.76100006,16.7508,705,356,1750,2320.852715,1045,1615.852715,1,1045
srgk,9,Tikamgarh,1.016829532,7.0291,-4.244705849,16.7508,1041,334,2450,1256.258299,1409,215.258299,1,1409
fng,9,Ujjain,NA,0,NA,6.3266,973,320,2897,2238.641631,1924,1265.641631,0,1265.641631
mze,9,Ujjain,1.072862015,4.5247,-7.424999952,6.3266,745,334,1700,1289.413493,955,544.4134932,0,544.4134932
prl,9,Ujjain,1,6.00E-04,NA,6.3266,695,348,1950,1674.52982,1255,979.5298205,1,1255
rice,9,Ujjain,1,1.00E-04,NA,6.3266,705,356,1750,2339.487189,1045,1634.487189,1,1045
srgk,9,Ujjain,1.045590019,1.8012,-4.130000114,6.3266,1041,334,2450,1712.290241,1409,671.2902411,1,1409
fng,9,Vidisha,0.6,0.09,-5.253829781,4.2333,973,320,2897,2238.641631,1924,1265.641631,0,1265.641631
mze,9,Vidisha,1.35847499,2.8688,-8.283333341,4.2333,745,334,1700,1710.961366,955,965.9613662,0,965.9613662
prl,9,Vidisha,1.5,0.03,-5.253829781,4.2333,695,348,1950,1197.750752,1255,502.7507522,1,1255
rice,9,Vidisha,0.775736525,0.2971,-16.88053191,4.2333,705,356,1750,2339.487189,1045,1634.487189,1,1045
srgk,9,Vidisha,1.531111255,0.9474,-5.919375005,4.2333,1041,334,2450,2421.640478,1409,1380.640478,1,1409
fng,10,Ahmednagar,0.851621375,1.35,-7.488381493,146.64,1151,320,2897,1796.836752,1746,645.836752,0,645.836752
mze,10,Ahmednagar,2.573200556,26.68,-9.294219654,146.64,1122,334,1700,1241.62483,578,119.62483,0,119.62483
prl,10,Ahmednagar,0.760791427,113.67,-7.488381493,146.64,1416,348,1950,1379.555996,534,-36.44400447,0,-36.44400447
rice,10,Ahmednagar,0.876326678,4.91,-27.68613202,146.64,1318,356,1750,1328.568357,432,10.56835721,1,432
srgk,10,Ahmednagar,1.133333333,0.03,-7.917283247,146.64,1165,334,2450,1941.643328,1285,776.6433275,0,776.6433275
fng,10,Akola,NA,0,-8.354714274,55.31,1151,320,2897,4784.608419,1746,3633.608419,0,3633.608419
mze,10,Akola,2.122393142,1.16,-10.45271437,55.31,1122,334,1700,1236.832369,578,114.832369,0,114.832369
prl,10,Akola,0.496240895,0.59,-8.354714274,55.31,1416,348,1950,1557.160723,534,141.1607234,0,141.1607234
rice,10,Akola,0.98,0.07,-19.80083337,55.31,1318,356,1750,3537.68888,432,2219.68888,1,432
srgk,10,Akola,1.879539933,53.49,-8.026350383,55.31,1165,334,2450,1330.27421,1285,165.2742104,0,165.2742104
fng,10,Amravati,NA,0,-7.807452845,38.52,1151,320,2897,4761.394108,1746,3610.394108,0,3610.394108
mze,10,Amravati,2.211704872,0.59,-9.454454565,38.52,1122,334,1700,1306.029444,578,184.029444,0,184.029444
prl,10,Amravati,0.572222222,0.07,-7.807452845,38.52,1416,348,1950,1731.973666,534,315.9736659,0,315.9736659
rice,10,Amravati,0.782441542,3.15,-18.57468091,38.52,1318,356,1750,1082.978781,432,-235.0212185,1,432
srgk,10,Amravati,1.169754524,34.71,-8.233153184,38.52,1165,334,2450,1437.18226,1285,272.1822602,0,272.1822602
fng,10,Aurangabad,NA,0,-9.170721123,208.273,1151,320,2897,1916.207033,1746,765.2070333,0,765.2070333
mze,10,Aurangabad,2.790891046,112.41,-10.15155338,208.273,1122,334,1700,1194.805822,578,72.80582196,0,72.80582196
prl,10,Aurangabad,1.108828117,88.44,-9.170721123,208.273,1416,348,1950,1369.570408,534,-46.42959211,0,-46.42959211
rice,10,Aurangabad,1.5,0.011,-19.38000011,208.273,1318,356,1750,1321.699975,432,3.699975462,1,432
srgk,10,Aurangabad,1.466115932,7.412,-9.415865374,208.273,1165,334,2450,1811.709853,1285,646.7098525,0,646.7098525
fng,10,Bhandara,NA,0,NA,165.22,1151,320,2897,2029.846405,1746,878.8464048,0,878.8464048
mze,10,Bhandara,2.333333333,0.05,-3.210000038,165.22,1122,334,1700,1461.369123,578,339.3691227,0,339.3691227
prl,10,Bhandara,NA,0,NA,165.22,1416,348,1950,1267.085837,534,-148.9141625,0,-148.9141625
rice,10,Bhandara,1.300335009,165.17,-7.718000036,165.22,1318,356,1750,1294.063776,432,-23.9362242,1,432
srgk,10,Bhandara,NA,0,-5.210000038,165.22,1165,334,2450,1534.0875,1285,369.0874996,0,369.0874996
fng,10,Bid,NA,0,-9.737659576,111.62,1151,320,2897,2790.268387,1746,1639.268387,0,1639.268387
mze,10,Bid,1.291246919,5.14,-10.39592918,111.62,1122,334,1700,1276.469695,578,154.4696955,0,154.4696955
prl,10,Bid,0.832736433,83.99,-9.737659576,111.62,1416,348,1950,1399.443241,534,-16.55675934,0,-16.55675934
rice,10,Bid,0.465277778,0.65,-24.75409836,111.62,1318,356,1750,991.0412075,432,-326.9587925,1,432
srgk,10,Bid,0.958678299,21.84,-10.18174825,111.62,1165,334,2450,1870.81468,1285,705.8146802,0,705.8146802
fng,10,Buldana,NA,0,-9.048378397,72.834,1151,320,2897,1789.475813,1746,638.4758133,0,638.4758133
mze,10,Buldana,2.519785571,38.414,-11.96585584,72.834,1122,334,1700,1128.872365,578,6.872364594,0,6.872364594
prl,10,Buldana,0.548581841,1.78,-9.048378397,72.834,1416,348,1950,1180.699574,534,-235.300426,0,-235.300426
rice,10,Buldana,NA,0,-19.44000053,72.834,1318,356,1750,3355.379905,432,2037.379905,1,432
srgk,10,Buldana,1.632204715,32.64,-9.847027089,72.834,1165,334,2450,1378.061803,1285,213.0618031,0,213.0618031
fng,10,Chandrapur,NA,0,-4.175000072,138.547,1151,320,2897,2029.846405,1746,878.8464048,0,878.8464048
mze,10,Chandrapur,1.900312042,1.387,-3.960256415,138.547,1122,334,1700,1282.519116,578,160.5191157,0,160.5191157
prl,10,Chandrapur,NA,0,-4.175000072,138.547,1416,348,1950,1286.601474,534,-129.3985259,0,-129.3985259
rice,10,Chandrapur,1.147685932,135.25,-9.92148437,138.547,1318,356,1750,1415.226287,432,97.22628663,1,432
srgk,10,Chandrapur,0.941536475,1.91,-4.68050909,138.547,1165,334,2450,1385.858955,1285,220.8589554,0,220.8589554
fng,10,Dhule,0.762621257,1.5,-12.941747,165.51,1151,320,2897,1730.80491,1746,579.8049102,0,579.8049102
mze,10,Dhule,2.244272514,40.69,-15.85499998,165.51,1122,334,1700,1221.210783,578,99.21078254,0,99.21078254
prl,10,Dhule,1.025143517,77.21,-12.941747,165.51,1416,348,1950,1303.362106,534,-112.6378945,0,-112.6378945
rice,10,Dhule,1.029210488,15.31,-25.25393935,165.51,1318,356,1750,1425.899207,432,107.8992066,1,432
srgk,10,Dhule,1.578010861,30.8,-14.09415666,165.51,1165,334,2450,1719.388492,1285,554.3884918,0,554.3884918
fng,10,Greater Bombay,NA,0,NA,0,1151,320,2897,1978.338931,1746,827.3389312,0,827.3389312
mze,10,Greater Bombay,NA,0,NA,0,1122,334,1700,1318.423449,578,196.4234493,0,196.4234493
prl,10,Greater Bombay,NA,0,NA,0,1416,348,1950,1400.036832,534,-15.96316843,0,-15.96316843
rice,10,Greater Bombay,NA,0,NA,0,1318,356,1750,1347.56967,432,29.56966986,1,432
srgk,10,Greater Bombay,NA,0,NA,0,1165,334,2450,1688.499193,1285,523.4991932,0,523.4991932
fng,10,Jalgaon,NA,0,-8.886739137,122.81,1151,320,2897,1678.37905,1746,527.3790504,0,527.3790504
mze,10,Jalgaon,2.848804416,43.62,-11.35456527,122.81,1122,334,1700,1218.75338,578,96.75337951,0,96.75337951
prl,10,Jalgaon,1.158075956,22.8,-8.886739137,122.81,1416,348,1950,1339.025959,534,-76.9740411,0,-76.9740411
rice,10,Jalgaon,1.0875,0.06,-22.49111115,122.81,1318,356,1750,1673.564059,432,355.5640587,1,432
srgk,10,Jalgaon,2.12408484,56.33,-9.131014444,122.81,1165,334,2450,1507.562925,1285,342.5629249,0,342.5629249
fng,10,Kolhapur,1.489705298,13.29,-5.184999943,88.99,1151,320,2897,1815.535561,1746,664.5355611,0,664.5355611
mze,10,Kolhapur,2.27837323,5.7,-4.438631587,88.99,1122,334,1700,1383.301853,578,261.3018534,0,261.3018534
prl,10,Kolhapur,NA,0,-5.184999943,88.99,1416,348,1950,1618.24971,534,202.2497102,0,202.2497102
rice,10,Kolhapur,2.69893746,65.38,-13.12128203,88.99,1318,356,1750,1464.109783,432,146.109783,1,432
srgk,10,Kolhapur,1.816098129,4.62,-4.198297895,88.99,1165,334,2450,2691.007148,1285,1526.007148,0,1526.007148
fng,10,Nagpur,NA,0,NA,40.36,1151,320,2897,2029.846405,1746,878.8464048,0,878.8464048
mze,10,Nagpur,2.083333333,0.15,-5.17315316,40.36,1122,334,1700,1103.959965,578,-18.04003535,0,-18.04003535
prl,10,Nagpur,NA,0,NA,40.36,1416,348,1950,1268.860392,534,-147.1396083,0,-147.1396083
rice,10,Nagpur,1.210131527,29.97,-12.54974023,40.36,1318,356,1750,1280.257809,432,-37.74219144,1,432
srgk,10,Nagpur,0.82920094,10.24,-4.92826448,40.36,1165,334,2450,1562.349781,1285,397.3497813,0,397.3497813
fng,10,Nanded,NA,0,-7.919302329,88.424,1151,320,2897,2029.846405,1746,878.8464048,0,878.8464048
mze,10,Nanded,1.247882594,0.344,-8.296124,88.424,1122,334,1700,1348.96833,578,226.9683299,0,226.9683299
prl,10,Nanded,0.516666667,0.08,-7.919302329,88.424,1416,348,1950,1264.162748,534,-151.8372523,0,-151.8372523
rice,10,Nanded,0.501746506,5.29,-17.36247706,88.424,1318,356,1750,1147.92084,432,-170.0791595,1,432
srgk,10,Nanded,1.022401069,82.71,-8.434538487,88.424,1165,334,2450,1378.16116,1285,213.1611599,0,213.1611599
fng,10,Nashik,0.707258652,19.41,-8.953769634,245.43,1151,320,2897,1746.924573,1746,595.9245733,0,595.9245733
mze,10,Nashik,2.668360767,78.17,-11.49536457,245.43,1122,334,1700,1296.92124,578,174.9212401,0,174.9212401
prl,10,Nashik,0.96351603,115.2,-8.953769634,245.43,1416,348,1950,1413.700124,534,-2.299875751,0,-2.299875751
rice,10,Nashik,0.942991214,31.55,-21.48475802,245.43,1318,356,1750,1420.642895,432,102.6428952,1,432
srgk,10,Nashik,1.000338894,1.1,-10.07546876,245.43,1165,334,2450,1705.320845,1285,540.3208451,0,540.3208451
fng,10,Osmanabad,NA,0,-5.13530055,150.597,1151,320,2897,3204.733678,1746,2053.733678,0,2053.733678
mze,10,Osmanabad,1.062330894,13.227,-5.473209865,150.597,1122,334,1700,1206.384867,578,84.38486654,0,84.38486654
prl,10,Osmanabad,0.474158065,13.43,-5.13530055,150.597,1416,348,1950,1291.697145,534,-124.3028545,0,-124.3028545
rice,10,Osmanabad,0.417295573,11.57,-15.01792208,150.597,1318,356,1750,1126.462404,432,-191.5375956,1,432
srgk,10,Osmanabad,1.063726888,112.37,-5.559513494,150.597,1165,334,2450,1619.932083,1285,454.9320827,0,454.9320827
fng,10,Parbhani,NA,0,-6.828448308,77.01,1151,320,2897,4141.302972,1746,2990.302972,0,2990.302972
mze,10,Parbhani,1.177066699,1.76,-8.512241298,77.01,1122,334,1700,1208.811998,578,86.81199767,0,86.81199767
prl,10,Parbhani,0.660868038,3.7,-6.828448308,77.01,1416,348,1950,1104.848981,534,-311.1510188,0,-311.1510188
rice,10,Parbhani,0.396955008,4.14,-18.54740011,77.01,1318,356,1750,1049.165187,432,-268.8348131,1,432
srgk,10,Parbhani,1.171471068,67.41,-6.350444455,77.01,1165,334,2450,1587.497503,1285,422.497503,0,422.497503
fng,10,Pune,0.877952901,6.151,-6.449526304,95.327,1151,320,2897,1823.917786,1746,672.9177859,0,672.9177859
mze,10,Pune,2.604763417,11.566,-10.33568421,95.327,1122,334,1700,1338.520831,578,216.5208309,0,216.5208309
prl,10,Pune,0.757388027,37.48,-6.449526304,95.327,1416,348,1950,1578.976921,534,162.9769212,0,162.9769212
rice,10,Pune,1.154954973,37.17,-21.64636364,95.327,1318,356,1750,1125.783512,432,-192.2164881,1,432
srgk,10,Pune,0.896006271,2.96,-7.566421067,95.327,1165,334,2450,2250.604567,1285,1085.604567,0,1085.604567
fng,10,Raigarh2,0.787151958,6.034,NA,81.614,1151,320,2897,2055.863085,1746,904.863085,0,904.863085
mze,10,Raigarh2,2.5,0.05,NA,81.614,1122,334,1700,1389.079775,578,267.0797754,0,267.0797754
prl,10,Raigarh2,NA,0,NA,81.614,1416,348,1950,2193.309622,534,777.3096222,0,777.3096222
rice,10,Raigarh2,2.470625271,75.53,NA,81.614,1318,356,1750,1346.939848,432,28.93984762,1,432
srgk,10,Raigarh2,NA,0,NA,81.614,1165,334,2450,2149.889596,1285,984.8895957,0,984.8895957
fng,10,Ratnagiri,1.216441686,11.936,-2.630000114,104.346,1151,320,2897,1955.921174,1746,804.9211742,0,804.9211742
mze,10,Ratnagiri,2.666666667,0.07,-9.339999999,104.346,1122,334,1700,1859.040339,578,737.0403391,0,737.0403391
prl,10,Ratnagiri,NA,0,-2.630000114,104.346,1416,348,1950,2431.692767,534,1015.692767,0,1015.692767
rice,10,Ratnagiri,2.709167759,92.34,-15.55718118,104.346,1318,356,1750,1242.590504,432,-75.40949577,1,432
srgk,10,Ratnagiri,NA,0,-3.130000114,104.346,1165,334,2450,2419.525831,1285,1254.525831,0,1254.525831
fng,10,Sangli,1.1,0.03,-6.691792484,114.821,1151,320,2897,1549.543297,1746,398.5432973,0,398.5432973
mze,10,Sangli,2.20121414,21.171,-7.138857153,114.821,1122,334,1700,1432.213211,578,310.2132109,0,310.2132109
prl,10,Sangli,0.374298665,34.03,-6.691792484,114.821,1416,348,1950,1433.813545,534,17.81354532,0,17.81354532
rice,10,Sangli,2.047814496,10.72,-21.80675007,114.821,1318,356,1750,1158.681635,432,-159.3183655,1,432
srgk,10,Sangli,0.841448547,48.87,-7.291886811,114.821,1165,334,2450,2256.80766,1285,1091.80766,0,1091.80766
fng,10,Satara,0.779911786,4.37,-5.997179518,101.85,1151,320,2897,1861.960191,1746,710.9601907,0,710.9601907
mze,10,Satara,1.946669188,9.98,-9.23016946,101.85,1122,334,1700,1360.309471,578,238.3094712,0,238.3094712
prl,10,Satara,0.533193633,32.87,-5.997179518,101.85,1416,348,1950,1513.924886,534,97.92488628,0,97.92488628
rice,10,Satara,1.820346328,27.36,-21.94493514,101.85,1318,356,1750,1116.431227,432,-201.568773,1,432
srgk,10,Satara,1.501947991,27.27,-6.997863217,101.85,1165,334,2450,2160.066811,1285,995.0668105,0,995.0668105
fng,10,Solapur,NA,0,-4.44971751,31.04,1151,320,2897,1697.285338,1746,546.2853382,0,546.2853382
mze,10,Solapur,1.993294166,22.1,-6.621329488,31.04,1122,334,1700,1292.175566,578,170.1755661,0,170.1755661
prl,10,Solapur,0.392127224,8.63,-4.44971751,31.04,1416,348,1950,1416.185488,534,0.185488444,0,0.185488444
rice,10,Solapur,0.510714286,0.23,-25.68321431,31.04,1318,356,1750,1219.897914,432,-98.10208573,1,432
srgk,10,Solapur,0.766666667,0.08,-4.778474565,31.04,1165,334,2450,2035.976626,1285,870.9766257,0,870.9766257
fng,10,Thane,0.682822227,9.25,-2.450000048,92.37,1151,320,2897,1986.870927,1746,835.8709272,0,835.8709272
mze,10,Thane,2.666666667,0.03,-11.82509616,92.37,1122,334,1700,1317.322883,578,195.3228828,0,195.3228828
prl,10,Thane,NA,0,-2.450000048,92.37,1416,348,1950,1455.979082,534,39.9790816,0,39.9790816
rice,10,Thane,2.124424025,83.09,-21.33457138,92.37,1318,356,1750,1457.454032,432,139.4540321,1,432
srgk,10,Thane,NA,0,-2.779999971,92.37,1165,334,2450,1637.031392,1285,472.0313917,0,472.0313917
fng,10,Wardha,NA,0,-4.480000019,3.78,1151,320,2897,3088.127679,1746,1937.127679,0,1937.127679
mze,10,Wardha,2.333333333,0.03,-5.625000119,3.78,1122,334,1700,1219.578412,578,97.57841181,0,97.57841181
prl,10,Wardha,NA,0,-4.480000019,3.78,1416,348,1950,1233.117052,534,-182.8829484,0,-182.8829484
rice,10,Wardha,0.95,0.02,-13.80000019,3.78,1318,356,1750,1124.915649,432,-193.0843513,1,432
srgk,10,Wardha,0.571799758,3.73,-4.932133331,3.78,1165,334,2450,1337.539553,1285,172.5395526,0,172.5395526
fng,10,Yavatmal,NA,0,-6.017212137,45.07,1151,320,2897,2029.846405,1746,878.8464048,0,878.8464048
mze,10,Yavatmal,2.353165032,0.12,-6.695151526,45.07,1122,334,1700,1238.875148,578,116.8751479,0,116.8751479
prl,10,Yavatmal,0.519819491,0.38,-6.017212137,45.07,1416,348,1950,1546.585177,534,130.5851773,0,130.5851773
rice,10,Yavatmal,0.843333333,0.2,-15.22954888,45.07,1318,356,1750,1105.501931,432,-212.4980693,1,432
srgk,10,Yavatmal,0.931560893,44.37,-6.379578279,45.07,1165,334,2450,1228.970747,1285,63.97074702,0,63.97074702
fng,11,Baleshwar,NA,0,-4.785138879,113.527,973,320,2897,1946.805246,1924,973.8052457,0,973.8052457
mze,11,Baleshwar,1.181543958,0.187,-2.970000029,113.527,610,334,1700,1215.653715,1090,605.6537151,1,1090
prl,11,Baleshwar,NA,0,-4.785138879,113.527,695,348,1950,1671.936446,1255,976.936446,1,1255
rice,11,Baleshwar,1.564199524,113.34,-9.401014501,113.527,663,356,1750,1735.596384,1087,1072.596384,1,1087
srgk,11,Baleshwar,NA,0,-5.298611131,113.527,945,334,2450,2193.614028,1505,1248.614028,1,1505
fng,11,Bolangir,0.542775482,1.395,-3.879196448,127.574,973,320,2897,1642.660242,1924,669.6602418,0,669.6602418
mze,11,Bolangir,1.477003686,2.515,-3.131358029,127.574,610,334,1700,1115.545967,1090,505.545967,1,1090
prl,11,Bolangir,NA,0,-3.879196448,127.574,695,348,1950,1694.18701,1255,999.1870095,1,1255
rice,11,Bolangir,1.606581775,123.344,-7.707981656,127.574,663,356,1750,1380.175257,1087,717.175257,1,1087
srgk,11,Bolangir,0.595554485,0.32,-4.200446438,127.574,945,334,2450,1965.188816,1505,1020.188816,1,1505
fng,11,Cuttack,0.563760766,0.062,-3.286486482,146.365,973,320,2897,1670.309201,1924,697.3092012,0,697.3092012
mze,11,Cuttack,1.16891305,2.777,NA,146.365,610,334,1700,1372.711241,1090,762.7112407,1,1090
prl,11,Cuttack,NA,0,-3.286486482,146.365,695,348,1950,1671.936446,1255,976.936446,1,1255
rice,11,Cuttack,1.444392285,143.47,-10.6357812,146.365,663,356,1750,1527.385282,1087,864.3852821,1,1087
srgk,11,Cuttack,0.431820738,0.056,-3.682636356,146.365,945,334,2450,2193.614028,1505,1248.614028,1,1505
fng,11,Dhenkanal,0.498638344,0.069,-3.670514701,82.199,973,320,2897,1706.363581,1924,733.3635808,0,733.3635808
mze,11,Dhenkanal,1.168248526,2.822,-3.218702289,82.199,610,334,1700,1049.376884,1090,439.3768836,1,1090
prl,11,Dhenkanal,NA,0,-3.670514701,82.199,695,348,1950,1694.18701,1255,999.1870095,1,1255
rice,11,Dhenkanal,1.277753413,79.308,-11.2517054,82.199,663,356,1750,1511.535832,1087,848.5358319,1,1087
srgk,11,Dhenkanal,NA,0,-4.107720605,82.199,945,334,2450,1588.699303,1505,643.699303,1,1505
fng,11,Ganjam,0.890643572,25.436,-4.621073824,100.528,973,320,2897,1839.138013,1924,866.1380127,0,866.1380127
mze,11,Ganjam,1.412126525,9.273,-3.428555565,100.528,610,334,1700,1206.446041,1090,596.4460411,1,1090
prl,11,Ganjam,0.625396471,0.846,-4.621073824,100.528,695,348,1950,1671.936446,1255,976.936446,1,1255
